date,followers,location,Tweets,word_count,char_count,avg_word,hastags,numerics,Tweets_clean,ACTIONS,NOUNS
2018-10-20 02:03:18,46425,Ecuador,"#TablitasExcel César Batalla, se une a Moisés Corozo de @Macara_Oficial y Andrés López de @UCatolicaEC como los máx… https://t.co/1cVORrSY1g",12,108,8.083333333333334,1,0,tablitasexcel césar batalla une moisés corozo macaraoficial andrés lópez ucatolicaec máx… httpstco1cvorrsy1g,"une, césar","corozo, tablitasexcel, andrés"
2018-10-20 02:03:19,273,Miraflores,I'm at The Beer Place in Lima https://t.co/gxJKLFgRLC https://t.co/VGk6vhJiHY,9,66,6.444444444444445,0,0,im at the beer place in lima httpstcogxjklfgrlc httpstcovgk6vhjihy,"beer, place",the
2018-10-20 02:03:25,1421,Ecuador,"..a pesar de todo lo que pasaste, de que se rompió una relación entre ustedes... y que el otro te dijo por presión… https://t.co/5nHuoIDM8l",9,72,7.111111111111111,0,0,a pesar pasaste rompió relación ustedes dijo presión… httpstco5nhuoidm8l,"httpstco5nhuoidm8l, dijo, rompió",
2018-10-20 02:03:28,782,Santiago de Surco,Y este quien es ? En donde trabaja ?,1,7,7.0,0,0,trabaja,trabaja,
2018-10-20 02:03:29,509,Miraflores,Eso es chantaje 😒,2,10,4.5,0,0,chantaje 😒,,chantaje
2018-10-20 02:03:35,273,Miraflores,"I'm at Centro Cultural Ricardo Palma - @munimiraflores in Miraflores, Lima https://t.co/le4z6z70PY",11,88,7.090909090909091,0,0,im at centro cultural ricardo palma munimiraflores in miraflores lima httpstcole4z6z70py,ricardo,"centro, miraflores, munimiraflores"
2018-10-20 02:03:35,389,Magdalena Vieja,@LaleMarn @Manza_6 @nrmoh Métodos 🤣🤣🤣 ahora jalamos por faltas JAJAJ,9,60,5.777777777777778,0,0,lalemarn manza6 nrmoh métodos 🤣🤣🤣 ahora jalamos faltas jajaj,lalemarn,métodos
2018-10-20 02:03:36,284,Peru,"¿PETE DAVIDSON FILTRÓ LAS NUDES DE ARIANA GRANDE?
Esta noticia se ha hecho viral en social media. Pero, ¿es real qu… https://t.co/gkhTCxDokw",16,111,6.0,0,0,¿pete davidson filtró nude ariana grande noticia hecho viral social medium pero ¿es real qu… httpstcogkhtcxdokw,filtró,"noticia, pete"
2018-10-20 02:03:36,31,Lima,"@traficorpp terrible tráfico en para ir por jirón Huanuco, desde grau es un caos. 1 hora y no llega al puente😥",12,75,5.333333333333333,0,1,traficorpp terrible tráfico ir jirón huanuco grau caos 1 hora llega puente😥,"ir, llega","traficorpp, hora, tráfico"
2018-10-20 02:03:37,110,Brasil,QUE EPISÓDIO FOI ESSEEEEEEE,3,23,7.0,0,0,episódio foi esseeeeeee,,episódio
2018-10-20 02:03:40,319,Trujillo,@ximena_casanova Recuerdo lo q le escribiste a Cris,5,41,7.4,0,0,ximenacasanova recuerdo q escribiste cris,,"escribiste, recuerdo"
2018-10-20 02:03:47,110,Brasil,AHS TÁ VIVAAAAAAAAAAA,3,21,6.333333333333333,0,0,ahs tá vivaaaaaaaaaaa,,ahs
2018-10-20 02:03:54,413,Brasil,"@gleisi Então a Dona Dilma...era a favor de Bolsonaro? Porque uma conta dela também foi banida!!!! ""It also noted t… https://t.co/EjHYj2xJH6",17,111,5.588235294117647,0,0,gleisi então dona dilmaera favor bolsonaro uma conta dela também foi banida it also noted t… httpstcoejhyj2xjh6,"dilmaera, noted","gleisi, conta"
2018-10-20 02:04:02,533,Brasil,@moissdesouza @deebyvenancio @lenytoon @rere,4,40,9.25,0,0,moissdesouza deebyvenancio lenytoon rere,,"deebyvenancio, moissdesouza"
2018-10-20 02:04:04,208,Lima,Estoy listo y esperándote Barbon Amado 😍🤗♥️🙌 una nueva jornada juntos #HSMN #OctubremesMorado💜 en Sheraton Lima Hot… https://t.co/ppx2hfptsu,14,117,7.428571428571429,2,0,listo esperándote barbon amado 😍🤗♥️🙌 nueva jornada junto hsmn octubremesmorado💜 sheraton lima hot… httpstcoppx2hfptsu,,"♥, jornada, sheraton, hsmn"
2018-10-20 02:04:01,323,Callao,"@pitucos_txt Menos mal que no pusieron miraculous sino iba a sonar a ""mira culos""",10,66,5.7,0,0,pitucostxt menos mal pusieron miraculous sino iba sonar mira culos,"pusieron, mira, sonar",pitucostxt
2018-10-20 02:04:09,15,San isidro,Aquí vamos de nuevo,3,16,4.666666666666667,0,0,aquí vamos nuevo,,
2018-10-20 02:04:19,715,San Juan de Miraflores,Bartra del 8!!!,2,8,3.5,0,0,bartra 8,,
2018-10-20 02:04:24,121,Miraflores,#MulderRCTM un hashtag a muy liberador.,3,28,8.666666666666666,1,0,mulderrctm hashtag liberador,,
2018-10-20 02:04:28,133,Trujillo,"Con un grande de Herbalife Perú 🇵🇪
Gracias Luis Guillermo por todas las enseñanzas!
.
.
.
.
#STSTrujilloPerú… https://t.co/4eijfC3U1d",11,99,8.090909090909092,1,0,grande herbalife perú 🇵🇪 gracias luis guillermo toda enseñanzas ststrujilloperú… httpstco4eijfc3u1d,,"guillermo, enseñanzas, herbalife"
2018-10-20 02:04:36,5376,Ecuador,Seguimos en la lucha amigo @JorgeGlas no te olvidamos y no te abandonamos! La verdad brillará y renacerás como el a… https://t.co/QcbKcdqjO0,11,100,8.181818181818182,0,0,seguimos lucha amigo jorgeglas olvidamos abandonamos verdad brillará renacerás a… httpstcoqcbkcdqjo0,"olvidamos, lucha, brillará, renacerás, abandonamos, seguimos",
2018-10-20 02:04:38,319,Trujillo,Ya tenias sitio en la cena familiar de navidad.,5,33,5.8,0,0,tenia sitio cena familiar navidad,,sitio
2018-10-20 02:04:41,439,Santa Rosa,"“Princesa que se respeta, se rescata sola” #solteracodiciada",5,48,8.8,1,0,“princesa respeta rescata sola” solteracodiciada,,"princesa, rescata"
2018-10-20 02:04:42,107,San isidro,"@UrsulaLetonaP Señora, la estamos escuchando. Deje que la fiscalia resuelva el tema de la prision preventiva. Su vo… https://t.co/gGJTy4swcV",11,101,8.272727272727273,0,0,ursulaletonap señora escuchando deje fiscalia resuelva tema prision preventiva vo… httpstcoggjty4swcv,"escuchando, resuelva",tema
2018-10-20 02:04:49,2845,La Molina,"El felpudo de Ollanta, Nadine y Susana anunciado la primicia calientita, de @IDL_R cutreros",9,73,7.222222222222222,0,0,felpudo ollanta nadine susana anunciado primicia calientita idlr cutreros,,"primicia, felpudo"
2018-10-20 02:05:12,44161,Brasil,Sócio de empresa do esquema fake news de Bolsonaro foi candidato de seu partido. https://t.co/vY8VDwwRfp Provas? 👉N… https://t.co/gfiVPOqB0c,15,119,7.0,0,0,sócio empresa do esquema fake news bolsonaro foi candidato seu partido httpstcovy8vdwwrfp provas 👉n… httpstcogfivpoqb0c,,"empresa, candidato, esquema"
2018-10-20 02:05:37,285,Casma,"¿Se imaginan si Twitter tuviera ""un día como hoy""?
Ay Diosito, San Pedro me coja confesada.",13,70,4.461538461538462,0,0,¿se imaginan si twitter un día hoy ay diosito san pedro coja confesada,"imaginan, twitter","día, diosito, san, pedro"
2018-10-20 02:05:37,84,Comas,#EsViernesYYoNecesito dejar esto por aqui a ver si lo lees https://t.co/AnGFV9FOFk,7,61,7.857142857142857,1,0,esviernesyyonecesito dejar aqui ver si lee httpstcoangfv9fofk,lee,esviernesyyonecesito
2018-10-20 02:05:37,179,Cruzeiro do Sul,"Odeio me apegar. Odeio criar expectativas. Porque no final, quem sempre se fode sou eu.",11,67,5.181818181818182,0,0,odeio apegar odeio criar expectativas final quem sempre fode sou eu,"criar, quem","fode, expectativas"
2018-10-20 02:05:37,4,Peru,"Hoy es el Día Mundial de la Lucha contra el Cáncer de mama, enfermedad que afecta a muchas mujeres y que se puede t… https://t.co/P0OLvJpWMC",13,94,6.3076923076923075,0,0,hoy día mundial lucha cáncer mama enfermedad afecta muchas mujeres puede t… httpstcop0olvjpwmc,"lucha, afecta","día, mujeres, mama"
2018-10-20 02:05:44,3285,San Borja,Muy extraño! 🤔,2,9,4.0,0,0,extraño 🤔,,
2018-10-20 02:05:46,107,San isidro,#VamosCarhuancho #ApoyoAFiscalJoseDomingoPerez Todos somos Carhuancho!!!!,3,55,17.666666666666668,2,0,vamoscarhuancho apoyoafiscaljosedomingoperez carhuancho,,
2018-10-20 02:05:48,204,Cajamarca,#EsViernesYYoNecesito salir a trabajar sin miedo https://t.co/surq9MxADE,5,60,11.2,1,0,esviernesyyonecesito salir trabajar miedo httpstcosurq9mxade,trabajar,esviernesyyonecesito
2018-10-20 02:05:54,6,Ate,"Cruzar un continente solo para verlo, dile si eso no es amor 🙄",8,43,4.5,0,0,cruzar continente solo verlo dile si amor 🙄,"verlo, cruzar",amor
2018-10-20 02:05:56,136,Peru,"@mashey289 CLARO QUE SI LA LEY DURA,SOLO OPINABA SI CASO HINOSTROZA ESTUVO EN EL SISTEMA  DE COMPUTADORA DEMIGRACIO… https://t.co/WVUSnamu58",13,109,7.461538461538462,0,0,mashey289 claro si ley durasolo opinaba si caso hinostroza sistema computadora demigracio… httpstcowvusnamu58,"hinostroza, opinaba","sistema, ley, caso"
2018-10-20 02:06:02,60,Callao,@MelissaPeschier @canalN_ Por favor sres. Periodistas una cruzada ciudadana del cuidado de la casa del fiscal me of… https://t.co/pargew9d8X,12,106,7.916666666666667,0,0,melissapeschier canaln favor sres periodistas cruzada ciudadana cuidado casa fiscal of… httpstcopargew9d8x,httpstcopargew9d8x,casa
2018-10-20 02:06:01,319,Trujillo,@ximena_casanova JAJAJAJJAJJAA Tmre me quitaste la tristeza .,5,51,9.4,0,0,ximenacasanova jajajajjajjaa tmre quitaste tristeza,,"ximenacasanova, tristeza"
2018-10-20 02:06:08,439,Santa Rosa,Ok? @PaoPinedaCoello,2,18,8.5,0,0,ok paopinedacoello,,
2018-10-20 02:06:19,148,Barranco,"Nuestro outsider sigue subiendo sus bonos, aún tiene que ajustar a su primer ministro para evitar esos lapsus",10,71,6.2,0,0,outsider sigue subiendo bonos aún ajustar primer ministro evitar lapsus,"outsider, subiendo, evitar, ajustar",ministro
2018-10-20 02:06:25,687,Loja,😐,1,1,1.0,0,0,😐,,😐
2018-10-20 02:06:26,3971,Santiago de Surco,@Thais_Svr Epa!!!,2,12,5.5,0,0,thaissvr epa,,thaissvr
2018-10-20 02:06:27,1440,Brazil,só merda acontecendo esses últimos dias hmm,7,39,4.714285714285714,0,0,só merda acontecendo es últimos dia hmm,,"merda, dia"
2018-10-20 02:06:29,439,Lima,"Ya me tocará ir fuera de Lima apoyando a la crema.
Ahora toca hacer fuerza de lejos...

De primera no se va!!!… https://t.co/GLaqYRBAN1",13,90,6.0,0,0,tocará ir lima apoyando crema ahora toca hacer fuerza lejos primera va… httpstcoglaqyrban1,"hacer, ir, tocará, toca, apoyando",
2018-10-20 02:06:31,285,Casma,@OlindaNarva no encontré mejor tweet,4,32,7.25,0,0,olindanarva encontré mejor tweet,,"encontré, tweet"
2018-10-20 02:06:34,740,Brasil,"@Meeeefius Não, mano Deus q me defenderei desse azar! Sentindo sua angustia aqui!",12,74,5.25,0,0,meeeefius não mano deus q defenderei desse azar sentindo sua angustia aqui,sentindo,"defenderei, meeeefius, angustia"
2018-10-20 02:06:34,45,Lince,"Increíble el apoyo de la Ciudad de Tacna #BanderazoCrema harta garra a los viajeros.
Conmovedor el apoyo de la gent… https://t.co/muMy5rVDEd",12,106,7.916666666666667,1,0,increíble apoyo ciudad tacna banderazocrema harta garra viajeros conmovedor apoyo gent… httpstcomumy5rvded,,"garra, apoyo"
2018-10-20 02:06:35,5,Loja,"Estupendo ejemplo a seguir, aquí y en todas partes del planeta...",7,49,6.142857142857143,0,0,estupendo ejemplo seguir aquí toda partes planeta,"seguir, estupendo",partes
2018-10-20 02:06:37,963,Rimac,Acaba de publicar una foto en Lima Region https://t.co/QlGppwpupJ,6,50,7.5,0,0,acaba publicar foto lima region httpstcoqlgppwpupj,publicar,
2018-10-20 02:06:40,1440,Brazil,n é diretamente comigo mas com a minha mãe então é sim comigo,12,58,3.9166666666666665,0,0,n é diretamente comigo ma com minha mãe então é sim comigo,,"com, n"
2018-10-20 02:06:41,204,Brasil,@juniorfxf @esquerdanao Melhor comentário!🤣🤣🤣🤣🤣🤣🤣🤣🤣,4,48,11.25,0,0,juniorfxf esquerdanao melhor comentário🤣🤣🤣🤣🤣🤣🤣🤣🤣,,juniorfxf
2018-10-20 02:06:42,68,Magdalena Vieja,"...eso no bastará, a menos que haya otra vida, en la eternidad. 💕💕💕 https://t.co/YdWNmYdaTZ",7,55,7.0,0,0,eso bastará menos vida eternidad 💕💕💕 httpstcoydwnmydatz,bastará,vida
2018-10-20 02:06:45,2168,Santiago de Surco,Is camila okay? Jskdkdkdkdkdkdkdkjdjdjdkd,4,40,9.25,0,0,is camila okay jskdkdkdkdkdkdkdkjdjdjdkd,camila,okay
2018-10-20 02:06:46,87,Santa Rosa,😔,1,1,1.0,0,0,😔,,
2018-10-20 02:06:56,107,San isidro,Una luz de inteligencia!,2,16,7.5,0,0,luz inteligencia,,luz
2018-10-20 02:06:59,131,Brasil,@alizzzzzzzzz11 @tixinhadois @williangordox Padrão tixinha,5,55,10.2,0,0,alizzzzzzzzz11 tixinhadois williangordox padrão tixinha,,"tixinhadois, padrão"
2018-10-20 02:07:12,566,Ecuador,Y por supuesto que eres para mucho.,2,14,6.5,0,0,supuesto mucho,,
2018-10-20 02:07:19,12322,Brasil,"@bastos211 @iG Aquela que ""age conforme a lei"" e engaveta todos os processos contra os tucanos!!!",9,63,6.111111111111111,0,0,bastos211 ig aquela age conforme lei engaveta processos tucanos,"bastos211, engaveta",
2018-10-20 02:07:24,3096,Ecuador,NACI 1-3 UCAT (F): lamentable fútbol de @elnacionalec que solo espera el final del año para saber si será noveno o… https://t.co/C7IfmQleVz,16,105,5.625,0,0,naci 13 ucat f lamentable fútbol elnacionalec solo espera final año saber si noveno o… httpstcoc7ifmqlevz,espera,fútbol
2018-10-20 02:07:26,825,La Molina,@CostaGino Tu también Bruto. La bancada de Fuerza Popular se va pareciendo  al Senado romano en época de Julio Cesar.,12,84,6.083333333333333,0,0,costagino bruto bancada fuerza popular va pareciendo senado romano época julio cesar,pareciendo,"costagino, fuerza, época"
2018-10-20 02:07:30,207,San Juan de Lurigancho,Si si si si sigan desviando el tema de la fuga de Hinostroza.... #Novela,10,55,4.6,1,0,si si si si sigan desviando tema fuga hinostroza novela,"hinostroza, desviando","tema, novela"
2018-10-20 02:07:44,6,Ate,Ahorrar un año para cruzar un continente solo para verlo dime si no es amor...,9,53,5.0,0,0,ahorrar año cruzar continente solo verlo dime si amor,"cruzar, ahorrar, verlo",amor
2018-10-20 02:07:44,3016,Brasil,"VOCÊ QUER SER MAMÃE? 

SIGAM ANAPAULARENAULT",6,41,6.0,0,0,você quer ser mamãe sigam anapaularenault,anapaularenault,você
2018-10-20 02:07:53,113,Brasil,"O que te motiva, te leva para próximo nível.

#SextaDetremuraSDV
#Negocios",6,51,7.666666666666667,2,0,motiva lev próximo nível sextadetremurasdv negocios,motiva,"sextadetremurasdv, nível"
2018-10-20 02:07:55,46425,Ecuador,#TablitasExcel llevan 18 autogoles en lo que va este campeonato,6,47,7.0,1,1,tablitasexcel llevan 18 autogoles va campeonato,"va, llevan",autogoles
2018-10-20 02:07:56,1421,Ecuador,...eso se perdió...pero mi lobito hizo lo correcto...y volvió a estar dentro del mundo que deseaba y aprender lo qu… https://t.co/y4HJcY4peO,12,96,7.083333333333333,0,0,eso perdiópero lobito hizo correctoy volvió dentro mundo deseaba aprender qu… httpstcoy4hjcy4peo,"volvió, deseaba, aprender","mundo, correctoy"
2018-10-20 02:07:57,24,Ica,"#BUGGIES 
#SANDBOARDING 
#sunset🌅 
#experienciasunicas
@Jhersin091 
paopps 
angiealvaradolemus 
rgaleat en Huacachi… https://t.co/M3JOAWcBPt",10,119,11.0,4,0,buggy sandboarding sunset🌅 experienciasunicas jhersin091 paopps angiealvaradolemus rgaleat huacachi… httpstcom3joawcbpt,,"jhersin091, sandboarding, paopps, rgaleat"
2018-10-20 02:08:14,62,Lima,@pitucos_txt @rumi_maqta JAJAAJJAJAJAJAJAJAJA,3,41,13.0,0,0,pitucostxt rumimaqta jajaajjajajajajajaja,,pitucostxt
2018-10-20 02:08:26,247,Lima,Este 22al24 de Noviembre desde 🇲🇽 @marygrajales and @freyrecrisanto en Peru 🇵🇪. Te lo vas a perder?.... 🎧🎚🔊💣. Entra… https://t.co/QccigkSlDu,13,100,6.769230769230769,0,0,22al24 noviembre 🇲🇽 marygrajales and freyrecrisanto peru 🇵🇪 va perder 🎧🎚🔊💣 entra… httpstcoqccigksldu,"entra, perder",noviembre
2018-10-20 02:08:26,235,Tarapoto,No trates como prioridad a quien te tiene como opción. No seas gil. https://t.co/vafbyi58ha,5,46,8.4,0,0,trates prioridad opción gil httpstcovafbyi58ha,,prioridad
2018-10-20 02:08:27,44161,Brasil,Bolsolão: presidente do Ethos defende boicote a empresas envolvidas!!! https://t.co/oCueoNmE9G @brasil247,10,93,8.4,0,0,bolsolão presidente do ethos defende boicote empresas envolvidas httpstcoocueonme9g brasil247,,"presidente, boicote, ethos"
2018-10-20 02:08:27,44161,Brasil,"👉Caio Magri criticou o silêncio do empresariado nacional diante dos fatos e a postura do TSE. ""É impressionante o a… https://t.co/WjUIRx1rYk",17,124,6.352941176470588,0,0,👉caio magri criticou silêncio do empresariado nacional diante do fatos postura do tse é impressionante a… httpstcowjuirx1ryk,httpstcowjuirx1ryk,"tse, silêncio, empresariado, fatos"
2018-10-20 02:08:28,288,Lince,"👫 (@ Maras - @libertadorhtls in San Isidro, Lima) https://t.co/3TG4MPKndn",8,59,6.5,0,0,👫 mara libertadorhtls in san isidro lima httpstco3tg4mpkndn,mara,"san, libertadorhtls"
2018-10-20 02:08:31,1927,San Miguel,@MXM_misioneros Inbox please!,3,26,8.0,0,0,mxmmisioneros inbox please,please,
2018-10-20 02:08:31,62,Ica,Misión Caritas Felices,3,22,6.666666666666667,0,0,misión caritas felices,,misión
2018-10-20 02:08:34,755,Brasil,phoebe buffay no episódio 304 de #Scandal 🤩,6,36,5.166666666666667,1,1,phoebe buffay episódio 304 scandal 🤩,phoebe,
2018-10-20 02:08:45,362,Miraflores,Pobre payaso 😂 No has cambiado para nada desde esas épocas en que Magaly te ridiculizó en televisión nacional. De t… https://t.co/bx2AMjjCo9,11,90,7.2727272727272725,0,0,pobre payaso 😂 cambiado épocas magaly ridiculizó televisión nacional t… httpstcobx2amjjco9,ridiculizó,"payaso, épocas, televisión"
2018-10-20 02:08:45,629,Brasile,eu mandei pra várias pessoas um áudio meu CANTANDO mds eu tão tímida jamais imaginava que chegaria nesse nível,18,105,4.888888888888889,0,0,eu mandei pra várias pessoas um áudio meu cantando md eu tão tímida jamais imaginava chegaria nesse nível,"pessoas, cantando","pra, áudio"
2018-10-20 02:08:46,58,La Molina,I just finished cycling 4.99 km in 59m:00s with #Endomondo #endorphins https://t.co/F2NPjnjzNN,12,84,6.083333333333333,2,0,i just finished cycling 499 km in 59m00s with endomondo endorphin httpstcof2npjnjznn,"endorphin, endomondo","km, just"
2018-10-20 02:08:47,57,San Martin de Porres,Pasa el número de tu cuenta,3,18,5.333333333333333,0,0,pasa número cuenta,pasa,
2018-10-20 02:08:49,319,Trujillo,Mis planes este finde son quedarme en mi cama viendo pelis,6,38,5.5,0,0,plane finde quedarme cama viendo pelis,viendo,cama
2018-10-20 02:08:49,53,Machupicchu,"Hoje iniciamos o tour pelo #valesagradodosincas. Começamos por Pisaq, passando por Urubamba e, finalmente Ollantayt… https://t.co/ILFFYSgNO8",13,121,8.384615384615385,1,0,hoje iniciamos tour pelo valesagradodosincas começamos pisaq passando urubamba e finalmente ollantayt… httpstcoilffysgno8,"pelo, passando","hoje, tour"
2018-10-20 02:08:58,729,Santiago de Surco,RT @JesusMz_: Uno queda más aburrido cuando hace algún plan y no se da.,8,44,4.625,0,0,rt jesusmz queda aburrido hace algún plan da,queda,"jesusmz, plan"
2018-10-20 02:08:59,456,Lima,Porque un rato con mi amigo magnun311 dando lo mejor de nosotros y de la mano de Dios para que todo de de en su nom… https://t.co/r6EJZRm7po,9,66,6.444444444444445,0,0,rato amigo magnun311 dando mejor mano dios nom… httpstcor6ejzrm7po,dando,mano
2018-10-20 02:09:05,402,Barranco,@larryportera @drhuerta @IDL_R A que hora sale?,5,36,6.4,0,0,larryportera drhuerta idlr hora sale,,drhuerta
2018-10-20 02:09:09,49,Villa Maria del Triunfo,Porfavor Diosito cuídamelo. #GodBlessPeru,4,39,9.0,1,0,porfavor diosito cuídamelo godblessperu,,cuídamelo
2018-10-20 02:09:13,4416,San isidro,#SeñasQueConectan lo máximo @EntelPeru !!!! ♥️ https://t.co/KTkgVwycGF,5,55,10.2,1,0,señasqueconectan máximo entelperu ♥️ httpstcoktkgvwycgf,señasqueconectan,♥
2018-10-20 02:09:19,139,Villa el Salvador,"https://t.co/WXpoI22Y0Y
¿ Calle y poché?❤😍👏",4,35,8.0,0,0,httpstcowxpoi22y0y ¿ calle poché❤😍👏,,"calle, httpstcowxpoi22y0y"
